101
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
78,1,35.0,5.0,1325.0,1904.0,20.0,90.0,45.0,1
79,1,0.0,40.0,890.0,1395.0,30.0,90.0,45.0,1
80,1,10.0,40.0,448.0,897.0,30.0,90.0,45.0,1
81,1,65.0,60.0,1338.0,1913.0,30.0,90.0,45.0,0
82,1,95.0,30.0,2119.0,2682.0,30.0,90.0,45.0,0
83,1,34.0,25.0,1884.0,2293.0,30.0,90.0,45.0,0
84,1,86.0,46.0,1829.0,2388.0,30.0,90.0,45.0,0
85,1,60.0,85.0,397.0,956.0,30.0,90.0,45.0,0
86,1,85.0,35.0,2563.0,3002.0,30.0,90.0,45.0,0
87,1,40.0,5.0,1199.0,1660.0,30.0,90.0,45.0,0
88,1,45.0,70.0,22.0,563.0,30.0,90.0,45.0,0
89,1,38.0,5.0,1263.0,1780.0,30.0,90.0,45.0,0
90,1,22.0,75.0,2310.0,2659.0,30.0,90.0,45.0,0
91,1,62.0,80.0,744.0,1177.0,30.0,90.0,45.0,0
92,1,42.0,58.0,8.0,509.0,40.0,90.0,45.0,0
93,1,20.0,85.0,1763.0,2264.0,40.0,90.0,45.0,0
94,1,22.0,66.0,2380.0,2787.0,40.0,90.0,45.0,0
95,1,42.0,10.0,998.0,1481.0,40.0,90.0,45.0,0
96,1,38.0,15.0,1552.0,2057.0,40.0,90.0,45.0,0
97,1,20.0,80.0,2077.0,2514.0,40.0,90.0,45.0,0
98,1,8.0,40.0,499.0,1030.0,40.0,90.0,45.0,0
99,1,53.0,35.0,87.0,498.0,50.0,90.0,45.0,0
100,1,50.0,40.0,14.0,360.0,50.0,90.0,45.0,0
