101
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
65,1,45.0,30.0,548.0,707.0,17.0,10.0,5.0,1
66,1,15.0,60.0,215.0,432.0,17.0,10.0,5.0,1
67,1,45.0,10.0,280.0,623.0,18.0,10.0,5.0,1
68,1,49.0,11.0,182.0,399.0,18.0,10.0,5.0,1
69,1,57.0,29.0,595.0,780.0,18.0,10.0,5.0,1
70,1,11.0,14.0,72.0,501.0,18.0,10.0,5.0,1
71,1,36.0,26.0,458.0,980.0,18.0,10.0,5.0,1
72,1,55.0,20.0,470.0,965.0,19.0,10.0,5.0,1
73,1,50.0,35.0,170.0,403.0,19.0,10.0,5.0,1
74,1,10.0,20.0,222.0,423.0,19.0,10.0,5.0,1
75,1,24.0,58.0,25.0,583.0,19.0,10.0,5.0,1
76,1,15.0,10.0,32.0,454.0,20.0,10.0,5.0,1
77,1,25.0,24.0,22.0,301.0,20.0,10.0,5.0,1
78,1,62.0,77.0,49.0,608.0,20.0,10.0,5.0,1
79,1,40.0,60.0,115.0,498.0,21.0,10.0,5.0,1
80,1,18.0,24.0,339.0,969.0,22.0,10.0,5.0,1
81,1,35.0,69.0,602.0,835.0,23.0,10.0,5.0,0
82,1,30.0,25.0,426.0,978.0,23.0,10.0,5.0,0
83,1,57.0,48.0,273.0,580.0,23.0,10.0,5.0,0
84,1,67.0,5.0,132.0,563.0,25.0,10.0,5.0,0
85,1,49.0,73.0,440.0,845.0,25.0,10.0,5.0,0
86,1,47.0,16.0,22.0,377.0,25.0,10.0,5.0,0
87,1,55.0,54.0,388.0,479.0,26.0,10.0,5.0,0
88,1,15.0,30.0,20.0,370.0,26.0,10.0,5.0,0
89,1,28.0,18.0,380.0,487.0,26.0,10.0,5.0,0
90,1,8.0,56.0,34.0,362.0,27.0,10.0,5.0,0
91,1,31.0,52.0,91.0,336.0,27.0,10.0,5.0,0
92,1,26.0,27.0,403.0,536.0,27.0,10.0,5.0,0
93,1,21.0,24.0,17.0,441.0,28.0,10.0,5.0,0
94,1,55.0,5.0,36.0,513.0,29.0,10.0,5.0,0
95,1,6.0,68.0,444.0,597.0,30.0,10.0,5.0,0
96,1,60.0,12.0,33.0,797.0,31.0,10.0,5.0,0
97,1,4.0,18.0,350.0,503.0,35.0,10.0,5.0,0
98,1,56.0,39.0,464.0,925.0,36.0,10.0,5.0,0
99,1,13.0,52.0,694.0,962.0,36.0,10.0,5.0,0
100,1,16.0,22.0,333.0,504.0,41.0,10.0,5.0,0
